Actor Losses,Critic Losses,Total Rewards,Avg Lengths
0.017447510734200478,2.4672904014587402,-43.3436279296875,48.75
-0.0030441568233072758,1.9640448093414307,-43.572418212890625,49.0
0.034833747893571854,3.1206092834472656,-42.788997650146484,48.5
0.010310031473636627,2.961780071258545,-43.375205993652344,48.8046875
-0.002734176814556122,2.3829400539398193,-43.6268310546875,49.0
0.0113430917263031,2.878411293029785,-43.21452331542969,48.765625
0.026057211682200432,2.2943968772888184,-43.22435760498047,48.7109375
0.021419236436486244,2.540079116821289,-43.19736099243164,48.7265625
-0.001649768790230155,2.430164098739624,-43.49806213378906,49.0
0.04155879095196724,3.0879313945770264,-42.501399993896484,48.296875
-0.0008539102855138481,2.488706350326538,-43.43950653076172,49.0
-0.0018091261154040694,2.2747042179107666,-43.25371551513672,49.0
-0.0018162053311243653,2.0822579860687256,-43.44681930541992,49.0
0.04137937352061272,2.496206283569336,-42.766685485839844,48.4765625
-0.0010692941723391414,2.283940076828003,-43.32561492919922,49.0
-0.0018151033436879516,2.5813827514648438,-43.389068603515625,49.0
0.0465950146317482,2.6135008335113525,-42.750606536865234,48.453125
0.056362297385931015,2.9547677040100098,-42.44264221191406,48.265625
0.04279988631606102,2.703479528427124,-42.72251510620117,48.484375
0.05939405784010887,3.06746768951416,-42.44340896606445,48.21875
-0.002570678247138858,2.428753614425659,-43.30195236206055,49.0
-0.002980064833536744,1.9403709173202515,-43.39271545410156,49.0
0.012294798158109188,2.0512402057647705,-42.863040924072266,48.796875
-0.0026623287703841925,2.343479871749878,-43.33171844482422,49.0
0.021582674235105515,2.4521853923797607,-42.96220397949219,48.734375
-0.0022140080109238625,1.943265438079834,-43.11045837402344,49.0
0.01525831501930952,2.8096373081207275,-42.92414855957031,48.7890625
0.047071442008018494,2.9000930786132812,-42.590431213378906,48.453125
0.02366737835109234,2.4353723526000977,-42.810306549072266,48.71875
0.04259444400668144,2.3868162631988525,-42.658851623535156,48.484375
-0.00400574179366231,2.53499698638916,-43.10628890991211,49.0
0.030329866334795952,2.157194137573242,-42.8035774230957,48.71875
0.05625736713409424,3.316457748413086,-42.277244567871094,48.234375
0.03562208265066147,3.004639148712158,-42.61515808105469,48.5078125
0.05278089642524719,3.3050143718719482,-42.25104522705078,48.3125
0.01530163548886776,2.7895267009735107,-42.84630584716797,48.7734375
0.017291884869337082,2.769549608230591,-42.65179443359375,48.640625
-0.0037224646657705307,2.596310615539551,-43.15937423706055,49.0
-0.0039784046821296215,2.3273935317993164,-43.06172180175781,49.0
-0.0033991062082350254,2.338338851928711,-42.98826599121094,49.0
0.004670341964811087,2.597102165222168,-42.731727600097656,48.8359375
0.020878400653600693,2.432589292526245,-42.627498626708984,48.734375
0.010912450961768627,2.637871026992798,-42.78147888183594,48.8203125
-0.004052719566971064,1.990814208984375,-42.93482208251953,49.0
-0.003296254901215434,2.1405160427093506,-42.97386932373047,49.0
0.013781742192804813,2.310206651687622,-42.675010681152344,48.796875
-0.0026697071734815836,2.321903705596924,-42.86571502685547,49.0
0.021791856735944748,3.137071132659912,-42.33341979980469,48.6171875
0.01448084693402052,2.4392354488372803,-42.616920471191406,48.7890625
0.02188056893646717,3.187044620513916,-42.386871337890625,48.5859375
0.016315387561917305,2.569254159927368,-42.77907180786133,48.796875
0.02813429944217205,2.683762788772583,-42.18844223022461,48.625
0.007312485482543707,2.796370506286621,-42.44519805908203,48.7578125
0.03698020055890083,2.8789217472076416,-42.00731658935547,48.40625
0.014628039672970772,2.708214044570923,-42.542137145996094,48.71875
0.014436866156756878,3.410191059112549,-42.34646987915039,48.6875
0.01636224053800106,3.030190944671631,-42.29359436035156,48.6953125
0.014521685428917408,2.969120502471924,-42.368080139160156,48.6796875
0.0002735636953730136,2.414248466491699,-42.67051696777344,48.9375
-0.0018707746639847755,2.1745736598968506,-42.79426574707031,49.0
0.01659434661269188,2.360042095184326,-42.49370193481445,48.78125
-0.00402151420712471,2.2796313762664795,-42.62116622924805,49.0
0.022179249674081802,3.2754099369049072,-42.3420295715332,48.6328125
-0.003434001235291362,2.5146050453186035,-42.645755767822266,49.0
0.03563695400953293,3.1363589763641357,-41.99219512939453,48.4375
0.026685571298003197,3.130056858062744,-42.148494720458984,48.59375
0.005059450399130583,2.9119203090667725,-42.612998962402344,48.8671875
0.006424643564969301,3.1647069454193115,-42.45271301269531,48.8203125
0.025635628029704094,3.6637160778045654,-42.082374572753906,48.5
-0.003924085758626461,2.5872387886047363,-42.805843353271484,49.0
0.013702391646802425,2.7439868450164795,-42.584598541259766,48.796875
0.017349012196063995,3.371396780014038,-42.61046600341797,48.78125
-0.0027604401111602783,2.361971378326416,-42.98527526855469,49.0
0.0027575348503887653,2.730882167816162,-42.783119201660156,48.890625
0.017112357541918755,2.598433017730713,-42.51428985595703,48.7734375
