Actor Losses,Critic Losses,Total Rewards,Avg Lengths,Success Rates
0.01387373823672533,7.490269660949707,-84.29939270019531,98.5546875,0.0078125
0.004335438832640648,6.349521160125732,-84.241943359375,98.7421875,0.0078125
0.024193111807107925,7.626649856567383,-84.04857635498047,98.25,0.015625
0.016020270064473152,6.6070733070373535,-83.70611572265625,98.2890625,0.0234375
-0.000596892146859318,7.651290416717529,-84.74897766113281,99.0,0.0
-0.0014961737906560302,6.625453948974609,-84.76307678222656,99.0,0.0
0.01839429698884487,6.911888122558594,-83.87335968017578,98.4609375,0.0078125
-0.0011877702781930566,6.214886665344238,-84.63140869140625,98.9765625,0.0078125
0.027568576857447624,6.911189556121826,-83.823974609375,98.0859375,0.015625
0.014752335846424103,6.501265048980713,-84.18315887451172,98.4765625,0.0078125
0.06760914623737335,7.54127836227417,-82.54447937011719,96.890625,0.03125
-0.002755267545580864,6.195240497589111,-84.57429504394531,99.0,0.0
0.04084429144859314,6.807243824005127,-83.79415893554688,97.8671875,0.015625
0.03470424562692642,6.7595391273498535,-83.5435562133789,98.0859375,0.015625
0.012815847992897034,6.8376054763793945,-84.11705017089844,98.5625,0.0078125
0.036323726177215576,7.261711597442627,-83.31890106201172,97.8515625,0.03125
0.048807065933942795,7.22646951675415,-83.0461654663086,97.59375,0.0234375
-0.0014285454526543617,6.685999870300293,-84.6604232788086,99.0,0.0
-0.00195068190805614,6.175955772399902,-84.36492156982422,99.0,0.0
-0.000965509214438498,6.2288594245910645,-84.64850616455078,99.0,0.0
0.05126040428876877,7.217514991760254,-83.42672729492188,97.640625,0.0234375
0.04132556915283203,7.255495548248291,-83.24978637695312,97.6796875,0.0234375
-0.0019433877896517515,6.558557033538818,-84.32459259033203,98.9765625,0.0078125
0.0027913074009120464,7.120108127593994,-84.36753845214844,98.8125,0.0078125
0.026567740365862846,7.696951389312744,-83.19501495361328,97.8359375,0.046875
0.009997828863561153,6.202327251434326,-84.37168884277344,98.71875,0.0078125
-0.0006209862185642123,5.970347881317139,-84.3499755859375,99.0,0.0
-0.0010344486217945814,5.964571475982666,-84.6097412109375,99.0,0.0
-0.0011419394286349416,6.560863494873047,-84.66404724121094,99.0,0.0
0.03446587547659874,6.675950527191162,-83.77433776855469,98.046875,0.0234375
0.016703272238373756,6.295683860778809,-84.19143676757812,98.5,0.0078125
0.0020171639043837786,6.1439032554626465,-84.1363525390625,98.84375,0.0078125
-0.0014389659045264125,6.0181756019592285,-84.4471435546875,99.0,0.0
0.01940748654305935,6.610396862030029,-84.08834838867188,98.4921875,0.0078125
-0.001274592592380941,6.13053560256958,-84.34573364257812,98.96875,0.0078125
-0.00043787655886262655,6.680464267730713,-84.31369018554688,98.8671875,0.015625
0.001990020275115967,6.844496250152588,-83.95216369628906,98.765625,0.015625
0.00814242847263813,6.791098117828369,-83.83938598632812,98.5703125,0.015625
0.02554303966462612,6.578342914581299,-83.53092193603516,98.0703125,0.015625
0.03245202824473381,6.553234100341797,-82.97948455810547,97.984375,0.0234375
0.018614478409290314,6.376170635223389,-84.00399780273438,98.4609375,0.0078125
0.016382453963160515,6.956355571746826,-83.84175109863281,98.5625,0.0078125
-0.0017288607778027654,6.355710983276367,-84.35745239257812,99.0,0.0
0.021746117621660233,6.383131504058838,-83.97325134277344,98.484375,0.0078125
-0.0011717990273609757,6.1389336585998535,-84.088623046875,98.8984375,0.0078125
0.04224793612957001,7.008764743804932,-83.497314453125,97.9140625,0.015625
0.013530169613659382,6.581138610839844,-83.83177185058594,98.4453125,0.015625
0.01951865293085575,6.662881374359131,-83.50282287597656,98.4609375,0.0078125
0.03204411268234253,7.4067888259887695,-83.30174255371094,97.96875,0.0234375
-0.0020217346027493477,6.237616539001465,-84.5526123046875,99.0,0.0
-0.002273580525070429,7.060450553894043,-84.25701141357422,99.0,0.0
0.026234768331050873,7.91823148727417,-83.42874908447266,97.96875,0.0234375
0.016506901010870934,7.633808135986328,-84.2021484375,98.5,0.0078125
-0.0017017240170389414,7.391177654266357,-84.12934875488281,98.9765625,0.0078125
-0.0011574343079701066,6.9835896492004395,-84.34838104248047,99.0,0.0
0.017455123364925385,6.639974117279053,-83.24669647216797,98.3828125,0.015625
-0.0022507833782583475,6.915777683258057,-83.96412658691406,99.0,0.0
0.04061804711818695,7.106564521789551,-83.14834594726562,97.90625,0.015625
0.015288175083696842,7.433914661407471,-83.4891128540039,98.484375,0.0078125
0.010319577530026436,7.383130073547363,-83.73406982421875,98.5,0.0234375
0.043302133679389954,7.3319220542907715,-82.84984588623047,97.6015625,0.0234375
0.032708488404750824,6.831191539764404,-83.48748016357422,98.0390625,0.015625
0.015967687591910362,7.362118721008301,-83.43421936035156,98.2734375,0.015625
-0.0010260781273245811,6.287066459655762,-84.28543090820312,99.0,0.0
0.020333819091320038,6.752338409423828,-83.98539733886719,98.4765625,0.0078125
0.01706848107278347,6.532895565032959,-84.13162231445312,98.5625,0.0078125
0.01668940670788288,6.412576675415039,-83.98070526123047,98.453125,0.0078125
-0.0024817290250211954,6.138343334197998,-84.57014465332031,99.0,0.0
-0.002005178015679121,5.8547210693359375,-84.52995300292969,99.0,0.0
0.0011893539922311902,5.96340274810791,-84.37982177734375,98.8515625,0.0078125
0.01620628871023655,6.522669792175293,-84.13803100585938,98.515625,0.0078125
0.0073416647501289845,5.910555839538574,-84.2457046508789,98.7109375,0.0078125
0.0290692076086998,6.497117042541504,-83.51416015625,98.171875,0.015625
-0.002051946707069874,5.418023586273193,-84.35325622558594,99.0,0.0
0.02944084256887436,6.617269039154053,-82.92538452148438,97.90625,0.0234375
0.032983824610710144,6.449826717376709,-83.24745178222656,98.0390625,0.015625
0.03606414794921875,6.516220569610596,-83.18243408203125,98.0234375,0.0234375
-0.0017495538340881467,4.787283897399902,-84.3226318359375,99.0,0.0
0.039883315563201904,6.477336883544922,-83.20975494384766,97.890625,0.015625
-0.0025073159486055374,5.854427814483643,-83.97361755371094,98.90625,0.0078125
0.0032958409283310175,5.218418598175049,-83.95297241210938,98.859375,0.0078125
0.004932019393891096,5.459662914276123,-84.01358032226562,98.796875,0.0078125
0.029024627059698105,6.907476425170898,-83.09449768066406,98.125,0.015625
-0.0022350065410137177,5.282327651977539,-84.45524597167969,99.0,0.0
0.039699286222457886,5.643519878387451,-83.60933685302734,97.9296875,0.015625
-0.0015576776349917054,5.781213760375977,-84.57131958007812,99.0,0.0
0.02085471898317337,5.335963726043701,-83.56266784667969,98.4921875,0.0078125
-0.0019401941681280732,5.4475998878479,-84.44046783447266,99.0,0.0
0.00642720190808177,5.749330997467041,-83.91122436523438,98.796875,0.0078125
0.04300820454955101,6.644504070281982,-83.38679504394531,97.9375,0.015625
0.03804738447070122,5.897332668304443,-82.91028594970703,97.921875,0.0234375
0.013317899778485298,6.157065391540527,-83.94631958007812,98.53125,0.0078125
0.04142896458506584,6.4667863845825195,-82.80880737304688,97.6484375,0.0234375
0.049232035875320435,6.559995651245117,-82.84275817871094,97.5078125,0.0234375
0.03653842583298683,6.126468181610107,-83.26119995117188,98.0234375,0.015625
0.02268103137612343,5.7074875831604,-83.71817779541016,98.421875,0.0078125
0.013223267160356045,6.112936019897461,-83.70340728759766,98.46875,0.015625
0.016588207334280014,6.259995460510254,-83.42271423339844,98.59375,0.0078125
-0.0014545278390869498,5.410933971405029,-84.30685424804688,99.0,0.0
0.01938166469335556,6.0257649421691895,-83.81854248046875,98.4765625,0.0078125
0.040181372314691544,5.895881652832031,-83.06495666503906,97.9453125,0.015625
0.047644127160310745,6.545165538787842,-82.56217956542969,97.46875,0.03125
0.02039027400314808,5.8128533363342285,-83.69758605957031,98.4765625,0.0078125
-0.0017606944311410189,5.644869327545166,-84.44181823730469,99.0,0.0
-0.0017134282970800996,5.483047962188721,-84.16044616699219,98.9921875,0.0078125
-0.00276007829234004,5.528022289276123,-83.93778991699219,99.0,0.0
0.03342176228761673,6.581859111785889,-83.07058715820312,98.015625,0.015625
0.0424024723470211,5.844761371612549,-82.97602081298828,97.9296875,0.015625
0.07673600316047668,7.355640411376953,-81.87203979492188,96.6875,0.046875
-0.0019457958405837417,5.001619338989258,-84.35592651367188,99.0,0.0
-0.0008850269368849695,5.399430751800537,-84.12019348144531,98.9375,0.0078125
-0.001813218928873539,5.292752742767334,-83.90213012695312,99.0,0.0
-0.0013791766250506043,4.948547840118408,-84.39779663085938,99.0,0.0
-0.0012450407957658172,6.0647478103637695,-84.27117919921875,98.953125,0.0078125
0.022409750148653984,5.7261271476745605,-83.76080322265625,98.3984375,0.015625
0.03477545827627182,6.628026485443115,-83.41560363769531,98.1171875,0.015625
-0.00019443769997451454,5.783783912658691,-84.08961486816406,98.90625,0.015625
0.06653311848640442,7.258633136749268,-82.09075164794922,96.8203125,0.0390625
-0.0015467071207240224,5.73750638961792,-84.18010711669922,98.96875,0.0078125
0.015966931357979774,5.7795186042785645,-84.03669738769531,98.515625,0.0078125
-0.0020701787434518337,5.662966728210449,-84.22847747802734,99.0,0.0
0.00893435999751091,5.582927227020264,-84.29020690917969,98.6484375,0.0078125
0.03725724294781685,5.91541051864624,-82.88526916503906,97.984375,0.015625
0.026867929846048355,5.877100467681885,-83.5813217163086,98.3125,0.0234375
0.05345255881547928,6.442667484283447,-82.41804504394531,97.5078125,0.0234375
0.026969823986291885,6.6788010597229,-83.9387435913086,98.4375,0.0078125
0.00882181990891695,6.208787441253662,-83.50984191894531,98.59375,0.015625
0.03011864610016346,6.270287990570068,-83.33290100097656,98.125,0.0234375
0.030011175200343132,5.918745040893555,-83.21826171875,98.1640625,0.0234375
0.02398238331079483,5.67211389541626,-83.235107421875,98.3984375,0.015625
0.04201912879943848,7.827394008636475,-82.10938262939453,97.53125,0.046875
-0.002062888815999031,5.246688365936279,-84.02747344970703,98.96875,0.0078125
0.02169930934906006,5.416025161743164,-83.43673706054688,98.421875,0.015625
-2.5049357645912096e-05,4.95819616317749,-84.16448211669922,98.859375,0.015625
0.029334038496017456,5.183905124664307,-83.0152359008789,98.1171875,0.015625
0.022707361727952957,5.626758098602295,-83.19831848144531,98.3125,0.015625
0.020875234156847,4.860409736633301,-83.72138977050781,98.5,0.0078125
0.026538915932178497,5.14365291595459,-83.2965316772461,98.2109375,0.015625
-4.654360054701101e-06,4.145406246185303,-83.96987915039062,98.984375,0.0078125
0.008937593549489975,4.569714069366455,-83.38043212890625,98.703125,0.0078125
-0.000660151825286448,4.784236907958984,-84.00801086425781,99.0,0.0
0.04891752824187279,5.575657367706299,-82.29987335205078,97.9375,0.015625
0.05293131247162819,6.090282917022705,-82.28971862792969,97.5546875,0.0234375
-0.0014547730097547174,4.833675861358643,-83.90391540527344,98.984375,0.0078125
0.0012686848640441895,4.940356731414795,-83.88327026367188,98.84375,0.015625
0.007962781935930252,5.069547653198242,-83.26112365722656,98.6484375,0.015625
0.03267611935734749,5.860026836395264,-82.36538696289062,97.984375,0.0234375
-0.0023838519118726254,4.575211048126221,-83.51271057128906,99.0,0.0
0.00198386306874454,5.100205898284912,-83.31987762451172,98.8359375,0.0078125
0.017450416460633278,5.415632247924805,-83.04412841796875,98.484375,0.015625
0.0043122489005327225,4.896049499511719,-83.22147369384766,98.71875,0.015625
0.04358804225921631,5.417083740234375,-82.77174377441406,97.984375,0.015625
0.01500506978482008,4.939862251281738,-83.1796875,98.578125,0.0078125
0.0042802137322723866,5.549112319946289,-83.07444763183594,98.7734375,0.015625
0.041127242147922516,5.060920238494873,-82.30970001220703,97.5859375,0.03125
-0.003342888318002224,4.803162097930908,-83.48846435546875,99.0,0.0
-0.0021836652886122465,4.409467697143555,-83.75401306152344,98.984375,0.0078125
0.03716478496789932,5.280196189880371,-82.45480346679688,98.03125,0.0234375
0.01325961109250784,5.369538307189941,-82.79170989990234,98.390625,0.0234375
0.025461027398705482,4.786993026733398,-82.95819854736328,98.3203125,0.0234375
0.02637428045272827,5.12608528137207,-83.03288269042969,98.421875,0.015625
0.005981067661195993,5.548885345458984,-82.96553039550781,98.7578125,0.0078125
0.013876130804419518,4.488648414611816,-83.05854034423828,98.609375,0.0078125
-0.0028169946745038033,4.381025314331055,-83.47039031982422,99.0,0.0
0.06694038957357407,5.988954544067383,-81.34000396728516,96.828125,0.0546875
-0.0019287653267383575,4.853675842285156,-83.24333953857422,98.90625,0.0078125
-0.002671852009370923,4.522948265075684,-83.78997802734375,99.0,0.0
0.03197169303894043,6.134517669677734,-82.11056518554688,97.75,0.0390625
